anime_id,title_romaji,title_english,title_native,season,season_year,type,format,status,episodes,duration,average_score,popularity,favorites,genres,country,source_material,studio,start_year,start_month,start_day
1025,Kachou Ouji,The Legend of Black Heaven,課長王子,SUMMER,1999.0,ANIME,TV,FINISHED,13.0,25,66,9253,80,"Adventure, Comedy, Music, Sci-Fi, Slice of Life",JP,ORIGINAL,AIC,1999,7.0,8.0
1026,Yakumo Tatsu,Eight Clouds Rising,八雲立つ,FALL,1997.0,ANIME,OVA,FINISHED,2.0,29,57,1474,11,"Action, Adventure, Drama, Horror, Psychological, Supernatural",JP,MANGA,Studio Pierrot,1997,10.0,25.0
1027,Psychic Force,,サイキック フォース,SPRING,1998.0,ANIME,OVA,FINISHED,2.0,30,54,970,6,"Action, Adventure, Sci-Fi",JP,VIDEO_GAME,Triangle Staff,1998,5.0,25.0
1028,Arete-hime,Princess Arete,アリーテ姫,SUMMER,2001.0,ANIME,MOVIE,FINISHED,1.0,105,67,5411,65,"Adventure, Fantasy",JP,OTHER,Studio 4°C,2001,7.0,21.0
1029,Omoide Poro Poro,Only Yesterday,おもひでぽろぽろ,SUMMER,1991.0,ANIME,MOVIE,FINISHED,1.0,118,73,46525,1407,"Drama, Romance, Slice of Life",JP,MANGA,Studio Ghibli,1991,7.0,20.0
1030,Heisei Tanuki Gassen Ponpoko,Pom Poko,平成狸合戦ぽんぽこ,SUMMER,1994.0,ANIME,MOVIE,FINISHED,1.0,111,70,31655,449,"Comedy, Drama, Fantasy",JP,ORIGINAL,Studio Ghibli,1994,6.0,13.0
1031,Yonna in the Solitary Fortress,,はなれ砦のヨナ,SPRING,2006.0,ANIME,MOVIE,FINISHED,1.0,33,40,628,1,"Adventure, Fantasy",JP,ORIGINAL,,2006,4.0,8.0
1032,Kumo no You ni Kaze no You ni,"Like the Clouds, Like the Wind",雲のように風のように,SPRING,1990.0,ANIME,MOVIE,FINISHED,1.0,80,64,3415,24,"Action, Adventure, Drama, Romance",JP,OTHER,Studio Pierrot,1990,3.0,21.0
1033,Sennen Joyuu,Millennium Actress,千年女優,SUMMER,2002.0,ANIME,MOVIE,FINISHED,1.0,87,81,63167,2728,"Drama, Fantasy, Romance",JP,ORIGINAL,MADHOUSE,2002,9.0,14.0
1034,Ouritsu Uchuugun: Honneamise no Tsubasa,Royal Space Force: The Wings of Honnêamise,王立宇宙軍 オネアミスの翼,SPRING,1987.0,ANIME,MOVIE,FINISHED,1.0,121,72,15652,263,"Action, Drama, Sci-Fi",JP,ORIGINAL,Gainax,1987,3.0,14.0
1035,Patalliro Saiyuki!,,パタリロ西遊記！,SUMMER,2005.0,ANIME,TV_SHORT,FINISHED,26.0,9,62,1124,11,"Adventure, Comedy, Fantasy",JP,,,2005,6.0,6.0
1036,Kashou no Tsuki: Aki Kyougen,,火宵の月～秋狂言～,FALL,1998.0,ANIME,OVA,FINISHED,2.0,30,50,932,5,"Fantasy, Romance, Supernatural",JP,MANGA,Four Some,1998,12.0,19.0
1037,Saint Beast: Seijuu Kourin-hen,,セイント・ビースト～聖獣降臨編～,SPRING,2003.0,ANIME,TV,FINISHED,6.0,25,55,1754,16,"Action, Fantasy",JP,ORIGINAL,Tokyo Kids,2003,5.0,8.0
1038,Mizuiro,,みずいろ,SUMMER,2002.0,ANIME,OVA,FINISHED,2.0,30,52,724,9,Hentai,JP,VISUAL_NOVEL,,2002,8.0,23.0
1039,Mizuiro (2003),,みずいろ (2003),SPRING,2003.0,ANIME,OVA,FINISHED,2.0,30,56,1447,6,"Drama, Romance, Supernatural",JP,VISUAL_NOVEL,,2003,4.0,25.0
1040,Mizuiro Jidai,,水色時代,SPRING,1996.0,ANIME,TV,FINISHED,47.0,23,66,1909,22,"Romance, Slice of Life",JP,MANGA,Studio Comet,1996,4.0,4.0
1041,Zetsuai 1989,,絶愛ー1989ー,SUMMER,1992.0,ANIME,OVA,FINISHED,1.0,46,53,2886,29,"Drama, Music, Romance, Sports",JP,MANGA,MADHOUSE,1992,7.0,29.0
1042,BRONZE: ZETSUAI since 1989,,BRONZE ZETSUAI since 1989,WINTER,1996.0,ANIME,OVA,FINISHED,1.0,54,54,2058,24,"Drama, Music, Romance, Sports",JP,MANGA,MADHOUSE,1996,12.0,4.0
1043,Tokyo BABYLON,,東京ＢＡＢＹＬＯＮ,FALL,1992.0,ANIME,OVA,FINISHED,2.0,50,62,6183,57,"Action, Mystery, Supernatural",JP,MANGA,MADHOUSE,1992,10.0,21.0
1044,Taiyou no Ouji: Horus no Daibouken,The Little Norse Prince,太陽の王子 ホルスの大冒険,SUMMER,1968.0,ANIME,MOVIE,FINISHED,1.0,82,63,3837,37,"Action, Adventure, Drama, Fantasy",JP,OTHER,Toei Animation,1968,7.0,21.0
1045,Elf wo Karu Mono-tachi,Those Who Hunt Elves,エルフを狩るモノたち,FALL,1996.0,ANIME,TV,FINISHED,12.0,24,66,7063,68,"Adventure, Comedy, Ecchi, Fantasy",JP,MANGA,Group TAC,1996,10.0,4.0
1046,Elf wo Karu Mono-tachi II,Those Who Hunt Elves II,エルフを狩るモノたち II,FALL,1997.0,ANIME,TV,FINISHED,12.0,24,67,3000,22,"Adventure, Comedy, Fantasy",JP,MANGA,Group TAC,1997,10.0,1.0
1047,On Your Mark: CHAGE & ASKA,On Your Mark,On Your Mark CHAGE & ASKA,,,ANIME,MUSIC,FINISHED,1.0,6,72,12709,177,"Drama, Sci-Fi",JP,ORIGINAL,Studio Ghibli,1995,7.0,15.0
1048,The SoulTaker: Tamashiigari,The SoulTaker,The SoulTaker ～魂狩～,SPRING,2001.0,ANIME,TV,FINISHED,13.0,25,59,8303,92,"Action, Horror, Supernatural",JP,ORIGINAL,Tatsunoko Production,2001,4.0,4.0
1049,Cello Hiki no Gauche,Gauche the Cellist,セロ弾きのゴーシュ,WINTER,1982.0,ANIME,MOVIE,FINISHED,1.0,63,66,6134,59,"Comedy, Drama, Fantasy, Music",JP,OTHER,Oh! Production,1982,1.0,23.0
1050,Bobobo-bo Bo-bobo,Bobobo-bo Bo-bobo,ボボボーボ・ボーボボ,FALL,2003.0,ANIME,TV,FINISHED,76.0,25,72,20912,517,"Adventure, Comedy, Sci-Fi",JP,MANGA,Toei Animation,2003,11.0,8.0
1051,Ao no 6-gou,Blue Submarine No. 6,青の6号,FALL,1998.0,ANIME,OVA,FINISHED,4.0,32,66,15934,231,"Action, Adventure, Mecha, Sci-Fi",JP,MANGA,GONZO,1998,10.0,25.0
1052,Tokyo Juushouden,Ten Tokyo Warriors,倒凶十将伝,SUMMER,1999.0,ANIME,OVA,FINISHED,3.0,26,43,904,3,"Action, Adventure, Supernatural",JP,OTHER,ZEXCS,1999,7.0,23.0
1053,Tokyo Daigaku Monogatari,,東京大学物語,WINTER,2004.0,ANIME,OVA,FINISHED,2.0,30,42,1394,18,"Comedy, Drama, Ecchi, Romance",JP,,,2004,2.0,24.0
1055,BLAME! Ver.0.11,,BLAME! Ver.0.11,FALL,2003.0,ANIME,ONA,FINISHED,6.0,6,53,7538,75,"Action, Mecha, Sci-Fi",JP,MANGA,Group TAC,2003,10.0,24.0
1056,Good Morning Call,,グッドモーニング・コール,SUMMER,2001.0,ANIME,OVA,FINISHED,1.0,19,55,1583,7,"Comedy, Drama, Romance",JP,MANGA,,2001,8.0,2.0
1057,Ippatsu Kiki Musume,,イッパツ危機娘,FALL,1999.0,ANIME,TV_SHORT,FINISHED,16.0,3,56,2156,10,"Action, Comedy, Ecchi",JP,MANGA,Group TAC,1999,10.0,5.0
1058,Kidou Shinsengumi Moeyo Ken,,機動新撰組　萌えよ剣,FALL,2003.0,ANIME,OVA,FINISHED,4.0,30,47,666,5,"Adventure, Comedy",JP,VIDEO_GAME,,2003,11.0,19.0
1059,Mutant Turtles: Choujin Densetsu-hen,,ミュータント タートルズ 超人伝説編,SPRING,1996.0,ANIME,OVA,FINISHED,2.0,30,45,1123,5,"Adventure, Comedy, Sci-Fi",JP,OTHER,,1996,5.0,21.0
1060,Oruchuban Ebichu,,おるちゅばんエビちゅ,SUMMER,1999.0,ANIME,TV_SHORT,FINISHED,24.0,8,68,12299,175,"Comedy, Ecchi, Slice of Life",JP,MANGA,Group TAC,1999,8.0,1.0
1062,Nekojiru Gekijou Jirujiru ORIGINAL,,ねこぢる劇場 ぢるぢるORIGINAL,SUMMER,1999.0,ANIME,TV_SHORT,FINISHED,27.0,1,58,3501,83,"Action, Comedy",JP,MANGA,,1999,7.0,9.0
1064,Mazinkaiser,Mazinkaiser,マジンカイザー,FALL,2001.0,ANIME,OVA,FINISHED,7.0,30,72,4660,121,"Action, Mecha, Sci-Fi",JP,MANGA,Brain's Base,2001,9.0,25.0
1065,Touch,,タッチ,SPRING,1985.0,ANIME,TV,FINISHED,101.0,25,78,12218,336,"Drama, Romance, Slice of Life, Sports",JP,MANGA,Group TAC,1985,3.0,24.0
1066,Shakugan no Shana Specials,Shakugan no Shana Specials,灼眼のシャナ スペシャル,WINTER,2006.0,ANIME,SPECIAL,FINISHED,4.0,6,65,6328,17,Comedy,JP,,,2006,1.0,25.0
1067,Kishin Houkou Demonbane,Demonbane,機神咆吼デモンベイン,SPRING,2006.0,ANIME,TV,FINISHED,12.0,25,59,6144,32,"Action, Ecchi, Mecha, Romance",JP,VISUAL_NOVEL,,2006,5.0,19.0
1068,Chou Denji Robo Combattler V,Combattler V,超電磁ロボ コン・バトラーV,SPRING,1976.0,ANIME,TV,FINISHED,54.0,25,65,2340,40,"Adventure, Mecha, Sci-Fi",JP,ORIGINAL,Toei Animation,1976,4.0,17.0
1069,Chou Denji Machine Voltes V,VOLTES V,超電磁マシーン ボルテスV,SUMMER,1977.0,ANIME,TV,FINISHED,40.0,23,70,3035,76,"Adventure, Drama, Mecha, Sci-Fi",JP,ORIGINAL,Sunrise,1977,6.0,4.0
1070,Love Get CHU: Miracle Seiyuu Hakusho,,ラブゲッCHU ～ミラクル声優白書～,SPRING,2006.0,ANIME,TV,FINISHED,25.0,24,60,1962,10,"Comedy, Romance",JP,VISUAL_NOVEL,Radix,2006,4.0,5.0
1071,Memories Off 5: Togireta Film THE ANIMATION,,Memories Off #5 とぎれたフィルム THE ANIMATION,SPRING,2006.0,ANIME,OVA,FINISHED,1.0,26,52,1053,5,"Drama, Romance",JP,VISUAL_NOVEL,,2006,3.0,29.0
1072,Sweat Punch,Sweat Punch,スウェットパンチ,WINTER,2002.0,ANIME,OVA,FINISHED,5.0,11,63,7182,23,"Action, Fantasy, Horror, Mecha, Music, Sci-Fi",JP,ORIGINAL,Studio 4°C,2002,3.0,2.0
1074,NARUTO: Narutimate Hero 3: Tsui ni Gekitotsu! Jounin VS Genin!! Musabetsu Dairansen Taikai Kaisai!!,,NARUTO -ナルト- ナルティメットヒーロー3 ついに激突! 上忍VS下忍!! 無差別大乱戦大会開催!!,WINTER,2006.0,ANIME,OVA,FINISHED,1.0,27,63,15498,105,"Adventure, Comedy",JP,VIDEO_GAME,,2005,12.0,22.0
1075,Netrun-mon THE MOVIE,,ねとらん者 THE MOVIE,FALL,2004.0,ANIME,OVA,FINISHED,1.0,32,49,1381,15,Comedy,JP,,,2004,11.0,24.0
1076,Wizardry,,ウィザードリィ,WINTER,1991.0,ANIME,OVA,FINISHED,1.0,51,56,1642,13,"Action, Adventure, Fantasy",JP,VIDEO_GAME,TMS Entertainment,1991,2.0,21.0
1078,Cardcaptor Sakura: Kero-chan ni Omakase!,Cardcaptor Sakura: Leave it to Kero!,ケロちゃんにおまかせ！,SUMMER,2000.0,ANIME,SPECIAL,FINISHED,1.0,10,69,7048,63,Comedy,JP,ORIGINAL,MADHOUSE,2000,7.0,15.0
1079,Armitage III,Armitage III,アミテージ・ザ・サード,WINTER,1995.0,ANIME,OVA,FINISHED,4.0,34,66,11248,120,"Action, Adventure, Mecha, Romance, Sci-Fi",JP,ORIGINAL,AIC,1995,2.0,25.0
1080,Sentou Yousei Yukikaze,Yukikaze,戦闘妖精雪風,SUMMER,2002.0,ANIME,OVA,FINISHED,5.0,37,69,5560,109,"Action, Drama, Psychological, Sci-Fi",JP,OTHER,GONZO,2002,8.0,25.0
1081,SPACE PIRATE CAPTAIN HERLOCK: OUTSIDE LEGEND - The Endless Odyssey,,SPACE PIRATE CAPTAIN HERLOCK OUTSIDE LEGEND 〜The Endless Odyssey〜,FALL,2002.0,ANIME,OVA,FINISHED,13.0,25,69,2578,25,"Action, Sci-Fi",JP,,MADHOUSE,2002,12.0,21.0
1082,Hikari to Mizu no Daphne,Daphne in the Brilliant Blue,光と水のダフネ,WINTER,2004.0,ANIME,TV,FINISHED,24.0,24,64,3841,33,"Comedy, Drama, Mystery, Psychological, Sci-Fi",JP,ORIGINAL,J.C.STAFF,2004,1.0,16.0
1083,Ningen Kousaten,Human Crossing,人間交差点,SPRING,2003.0,ANIME,TV,FINISHED,13.0,24,59,1702,15,"Drama, Slice of Life",JP,MANGA,A.C.G.T.,2003,4.0,5.0
1084,From I''s: Mou Hitotsu no Natsu no Monogatari ,I''s,"フロム I""s アイズ 〜もうひとつの夏の物語〜",WINTER,2002.0,ANIME,OVA,FINISHED,2.0,30,55,2517,13,"Drama, Romance",JP,MANGA,Studio Pierrot,2002,12.0,9.0
1085,INTERLUDE,INTERLUDE,インタールード,SPRING,2004.0,ANIME,OVA,FINISHED,3.0,40,56,3650,24,"Action, Adventure, Horror, Mystery, Sci-Fi",JP,VISUAL_NOVEL,Toei Animation,2004,3.0,25.0
1086,Kenran Butou Sai: The Mars Daybreak,Mars Daybreak,絢爛舞踏祭ザ･マーズ･デイブレイク,SPRING,2004.0,ANIME,TV,FINISHED,26.0,23,68,5046,34,"Adventure, Comedy, Mecha, Romance, Sci-Fi",JP,ORIGINAL,bones,2004,4.0,1.0
1087,Kimagure Orange☆Road,,きまぐれオレンジ☆ロード,SPRING,1987.0,ANIME,TV,FINISHED,48.0,25,71,16353,328,"Action, Comedy, Drama, Fantasy, Romance",JP,MANGA,Studio Pierrot,1987,4.0,6.0
1088,Choujikuu Yousai Macross,Macross,超時空要塞マクロス,FALL,1982.0,ANIME,TV,FINISHED,36.0,26,75,31098,764,"Action, Drama, Mecha, Music, Romance, Sci-Fi",JP,ORIGINAL,Tatsunoko Production,1982,10.0,3.0
1089,Choujikuu Yousai Macross: Ai Oboete Imasu ka,Macross: Do You Remember Love?,超時空要塞マクロス -愛・おぼえていますか-,SUMMER,1984.0,ANIME,MOVIE,FINISHED,1.0,115,77,16211,709,"Action, Mecha, Music, Romance, Sci-Fi",JP,ORIGINAL,Tatsunoko Production,1984,7.0,7.0
1090,Kidou Senshi Gundam I,Mobile Suit Gundam I,機動戦士ガンダムⅠ,SPRING,1981.0,ANIME,MOVIE,FINISHED,1.0,140,71,18101,208,"Action, Adventure, Drama, Mecha, Sci-Fi",JP,ORIGINAL,Sunrise,1981,3.0,14.0
1091,Kidou Senshi Gundam II: Ai Senshi-hen,Mobile Suit Gundam II: Soldiers of Sorrow,機動戦士ガンダムⅡ　哀・戦士編,SUMMER,1981.0,ANIME,MOVIE,FINISHED,1.0,135,71,14117,125,"Action, Drama, Mecha, Sci-Fi",JP,ORIGINAL,Sunrise,1981,7.0,11.0
1092,Kidou Senshi Gundam III: Meguriai Sora-hen,Mobile Suit Gundam III: Encounters in Space,機動戦士ガンダムⅢ　めぐりあい宇宙編,SPRING,1982.0,ANIME,MOVIE,FINISHED,1.0,140,76,13792,271,"Action, Drama, Mecha, Sci-Fi",JP,ORIGINAL,Sunrise,1982,3.0,13.0
1093,Oishinbo,,美味しんぼ,FALL,1988.0,ANIME,TV,FINISHED,136.0,26,66,2684,59,"Drama, Slice of Life",JP,MANGA,,1988,10.0,17.0
1094,ONE PIECE TV Special: Umi no Heso no Daibouken-hen,One Piece: Umi no Heso no Daibouken-hen,ONE PIECE TVスペシャル 海のヘソの大冒険篇,FALL,2000.0,ANIME,SPECIAL,FINISHED,1.0,49,67,9966,50,"Adventure, Comedy, Fantasy",JP,MANGA,Toei Animation,2000,12.0,20.0
1095,Kidou Keisatsu Patlabor: The Movie,Patlabor: The Movie,機動警察パトレイバー 劇場版,SUMMER,1989.0,ANIME,MOVIE,FINISHED,1.0,99,76,18528,426,"Drama, Mecha, Sci-Fi",JP,ORIGINAL,Production I.G,1989,7.0,15.0
1096,Kidou Keisatsu Patlabor 2: the Movie,Mobile Police Patlabor 2: The Movie,機動警察パトレイバー2 the Movie,SUMMER,1993.0,ANIME,MOVIE,FINISHED,1.0,114,81,15175,1182,"Drama, Mecha, Mystery, Sci-Fi",JP,ORIGINAL,Production I.G,1993,8.0,7.0
1097,Lime-iro Senkitan,,らいむいろ戦奇譚,WINTER,2003.0,ANIME,TV,FINISHED,13.0,25,54,2807,23,"Comedy, Ecchi, Mecha, Supernatural",JP,VISUAL_NOVEL,,2003,1.0,4.0
1098,SAMURAI GIRL Real Bout High School,Samurai Girl Real Bout High School,SAMURAI GIRL　リアルバウトハイスクール,SUMMER,2001.0,ANIME,TV,FINISHED,13.0,23,54,2138,14,"Adventure, Comedy, Fantasy",JP,LIGHT_NOVEL,GONZO,2001,7.0,30.0
1099,SHADOW SKILL: Kurudaryuu Kousatsuhou no Himitsu,,SHADOW SKILL ～クルダ流交殺法の秘密～,WINTER,2004.0,ANIME,OVA,FINISHED,1.0,60,46,615,5,"Adventure, Drama, Fantasy",JP,,,2004,2.0,10.0
1100,Soreyuke! Uchuu Senkan Yamamoto Yohko,Starship Girl Yamamoto Yohko,それゆけ！宇宙戦艦ヤマモト・ヨーコ,SPRING,1996.0,ANIME,OVA,FINISHED,3.0,30,58,2956,18,"Adventure, Comedy, Sci-Fi",JP,OTHER,J.C.STAFF,1996,3.0,6.0
1101,Tenchi Muyou! Manatsu no Eve,Tenchi the Movie 2: The Daughter of Darkness,天地無用！真夏のイヴ,SUMMER,1997.0,ANIME,MOVIE,FINISHED,1.0,59,67,3117,34,"Action, Comedy, Sci-Fi",JP,,AIC,1997,8.0,2.0
1102,Urda,Urda,ウルダ,WINTER,2002.0,ANIME,ONA,FINISHED,5.0,6,37,1138,2,"Action, Sci-Fi",JP,,,2002,1.0,5.0
1103,Shinkon Gattai Godannar,Marriage of God & Soul Godannar!!,神魂合体ゴーダンナー！！,FALL,2003.0,ANIME,TV,FINISHED,13.0,25,64,7326,73,"Comedy, Ecchi, Mecha, Romance, Sci-Fi",JP,ORIGINAL,OLM,2003,10.0,1.0
1104,Shinkon Gattai Godannar!! SECOND SEASON,Marriage of God & Soul Godannar!! (2004),神魂合体ゴーダンナー!! SECOND SEASON,SPRING,2004.0,ANIME,TV,FINISHED,13.0,25,66,2673,33,"Comedy, Ecchi, Mecha, Romance, Sci-Fi",JP,ORIGINAL,OLM,2004,4.0,5.0
1105,Digital Juice,,デジタルジュース,WINTER,2002.0,ANIME,OVA,FINISHED,6.0,3,48,2373,10,"Comedy, Fantasy, Psychological, Romance, Sci-Fi",JP,,Studio 4°C,2002,1.0,25.0
1106,Eikyuu Kazoku,Eternal Family,永久家族,SPRING,1997.0,ANIME,MOVIE,FINISHED,1.0,28,56,3622,22,"Comedy, Psychological",JP,,Studio 4°C,1997,4.0,1.0
1107,Youjuu Toshi,Wicked City,妖獣都市,SPRING,1987.0,ANIME,MOVIE,FINISHED,1.0,82,61,19402,272,"Action, Adventure, Drama, Ecchi, Horror, Supernatural",JP,OTHER,MADHOUSE,1987,4.0,25.0
1108,Senkaiden Houshin Engi,Soul Hunter,仙界伝 封神演義,SUMMER,1999.0,ANIME,TV,FINISHED,26.0,24,64,3637,43,"Adventure, Fantasy, Supernatural",JP,MANGA,Studio DEEN,1999,7.0,3.0
1110,Mermaid Melody: Pichi Pichi Pitch Pure,,マーメイドメロディーぴちぴちピッチピュア,SPRING,2004.0,ANIME,TV,FINISHED,39.0,25,72,10085,263,"Adventure, Comedy, Fantasy, Mahou Shoujo, Music, Romance",JP,MANGA,Actas,2004,4.0,5.0
1111,Vandread Gekitou-hen,,ヴァンドレッド　激闘篇,FALL,2002.0,ANIME,OVA,FINISHED,1.0,86,63,1685,17,"Action, Adventure, Comedy, Ecchi, Mecha, Sci-Fi",JP,ORIGINAL,,2002,10.0,25.0
1112,Vandread Taidouhen,,ヴァンドレッド 胎動篇,WINTER,2001.0,ANIME,OVA,FINISHED,1.0,78,61,1753,16,"Action, Adventure, Comedy, Ecchi, Mecha, Sci-Fi",JP,ORIGINAL,,2001,1.0,21.0
1113,ONE: Kagayaku Kisetsu e - True Stories,,ONE ～輝く季節へ～ True Stories,FALL,2003.0,ANIME,OVA,FINISHED,3.0,30,56,900,5,"Hentai, Romance",JP,VISUAL_NOVEL,ARMS,2003,11.0,21.0
1115,Handsome na Kanojo,,ハンサムな彼女,WINTER,1992.0,ANIME,OVA,FINISHED,1.0,37,52,1974,10,Romance,JP,MANGA,J.C.STAFF,1992,1.0,21.0
1116,Junkers Come Here,,ユンカース・カム・ヒア,WINTER,1995.0,ANIME,MOVIE,FINISHED,1.0,100,71,3675,57,"Drama, Fantasy, Slice of Life",JP,OTHER,Triangle Staff,1995,3.0,18.0
1117,Pocket Monsters: Maboroshi no Pokémon Lugia Bakutan,Pokémon the Movie 2000,劇場版ポケットモンスター 幻のポケモン ルギア爆誕,SUMMER,1999.0,ANIME,MOVIE,FINISHED,1.0,81,71,44894,402,"Action, Adventure, Drama, Fantasy",JP,VIDEO_GAME,OLM,1999,7.0,17.0
1118,Pocket Monsters: Kesshoutou no Teiou ENTEI,Pokémon 3: The Movie,劇場版ポケットモンスター 結晶塔の帝王 ENTEI,SUMMER,2000.0,ANIME,MOVIE,FINISHED,1.0,74,68,41968,310,"Action, Adventure, Drama, Fantasy",JP,VIDEO_GAME,OLM,2000,7.0,8.0
1119,Pocket Monsters: Celebi Toki wo Koeta Deai,Pokémon 4Ever,劇場版ポケットモンスター セレビィ 時を越えた遭遇,SUMMER,2001.0,ANIME,MOVIE,FINISHED,1.0,75,66,38429,229,"Action, Adventure, Comedy, Drama, Fantasy",JP,VIDEO_GAME,OLM,2001,7.0,7.0
1120,Pocket Monsters: Mizu no Miyako no Mamorigami Latias to Latios,Pokémon Heroes,劇場版ポケットモンスター 水の都の護神 ラティアスとラティオス,SUMMER,2002.0,ANIME,MOVIE,FINISHED,1.0,74,70,32480,341,"Action, Adventure, Comedy, Drama, Fantasy",JP,VIDEO_GAME,OLM,2002,7.0,13.0
1121,Pocket Monsters Advanced Generation: Nanayo no Negaiboshi Jirachi,Pokémon: Jirachi Wish Maker,ポケットモンスター・アドバンスジェネレーション 七夜の願い星 ジラーチ,SUMMER,2003.0,ANIME,MOVIE,FINISHED,1.0,81,65,26699,145,"Action, Adventure, Comedy, Drama, Fantasy",JP,VIDEO_GAME,OLM,2003,7.0,19.0
1122,Pocket Monsters Advanced Generation: Rekkuu no Houmonsha Deoxys,Pokémon: Destiny Deoxys,ポケットモンスター アドバンスジェネレーション 裂空の訪問者 デオキシス,SUMMER,2004.0,ANIME,MOVIE,FINISHED,1.0,98,67,30426,203,"Action, Adventure, Comedy, Fantasy, Sci-Fi, Supernatural",JP,VIDEO_GAME,OLM,2004,7.0,17.0
1123,Bouken Ou Beet Excellion,Beet the Vandel Buster Excellion,冒険王ビィト エクセリオン,FALL,2005.0,ANIME,TV,FINISHED,25.0,24,64,1465,15,"Adventure, Fantasy, Supernatural",JP,MANGA,,2005,10.0,6.0
1124,Seikai no Danshou: Tanjou,Passage of the Stars: Birth,星界の断章 “誕生”,SPRING,2000.0,ANIME,SPECIAL,FINISHED,1.0,25,65,2462,5,"Romance, Sci-Fi",JP,OTHER,Sunrise,2000,4.0,7.0
1126,Figure 17: Tsubasa & Hikaru,,フィギュア17 つばさ&ヒカル,SPRING,2001.0,ANIME,TV,FINISHED,13.0,47,70,5139,103,"Sci-Fi, Slice of Life",JP,ORIGINAL,OLM,2001,5.0,27.0
1127,UFO Princess Valkyrie,UFO Ultramaiden Valkyrie,円盤皇女ワるきゅーレ,SUMMER,2002.0,ANIME,TV,FINISHED,12.0,23,63,5052,54,"Comedy, Ecchi, Sci-Fi",JP,MANGA,TNK,2002,7.0,4.0
1128,UFO Princess Valkyrie 2: Juunigatsu no Yasoukyoku,UFO Ultramaiden Valkyrie 2: December Nocturne,円盤皇女ワるきゅーレ 十二月の夜想曲,FALL,2003.0,ANIME,TV,FINISHED,12.0,23,65,2146,20,"Comedy, Romance, Sci-Fi",JP,MANGA,,2003,10.0,4.0
1129,UFO Princess Valkyrie: Shichiten Battou Hanayome Shuugyou,UFO Princess Valkyrie Special: Bridal Training,円盤皇女ワるきゅーレ 七転八倒花嫁修行	,FALL,2003.0,ANIME,SPECIAL,FINISHED,1.0,24,64,1024,6,"Comedy, Ecchi, Romance, Sci-Fi",JP,MANGA,TNK,2003,8.0,23.0
1130,Windaria,Once Upon A Time,ウインダリア,SUMMER,1986.0,ANIME,MOVIE,FINISHED,1.0,100,61,3465,26,"Action, Drama, Fantasy, Romance, Sci-Fi",JP,ORIGINAL,Studio Gallop,1986,7.0,19.0
1132,Digimon Frontier,,デジモンフロンティア,SPRING,2002.0,ANIME,TV,FINISHED,50.0,23,69,28537,548,"Action, Adventure, Drama, Fantasy, Sci-Fi",JP,ORIGINAL,Toei Animation,2002,4.0,7.0
1133,Tenchi Muyou! GXP,Tenchi Muyo! GXP,天地無用! GXP,SPRING,2002.0,ANIME,TV,FINISHED,26.0,24,66,5613,114,"Action, Comedy, Mecha, Sci-Fi",JP,ORIGINAL,AIC,2002,4.0,2.0
1135,MUNTO: Toki no Kabe wo Koete,Munto 2: Beyond the Walls of Time,MUNTO 時の壁を越えて,SPRING,2005.0,ANIME,OVA,FINISHED,1.0,60,62,2898,24,"Action, Fantasy",JP,ORIGINAL,Kyoto Animation,2005,4.0,29.0
1136,Betterman,,ベターマン,SPRING,1999.0,ANIME,TV,FINISHED,26.0,24,64,5329,85,"Action, Adventure, Comedy, Drama, Horror, Mecha, Mystery, Sci-Fi",JP,ORIGINAL,Sunrise,1999,4.0,2.0
1137,Mushrambo,Shinzo,マシュランボー,WINTER,2000.0,ANIME,TV,FINISHED,32.0,20,65,3405,51,"Adventure, Drama, Fantasy, Sci-Fi",JP,ORIGINAL,,2000,2.0,5.0
1138,Medarot,Medabots,メダロット,SUMMER,1999.0,ANIME,TV,FINISHED,52.0,23,68,13019,302,"Action, Adventure, Comedy, Sci-Fi",JP,VIDEO_GAME,Bee Train,1999,7.0,2.0
1139,Monkey Magic,,モンキーマジック,FALL,1998.0,ANIME,TV,FINISHED,13.0,20,46,422,4,"Adventure, Fantasy",JP,OTHER,,1998,9.0,20.0
1140,Giniro no Kami no Agito,Origin: Spirits of the Past,銀色の髪のアギト,WINTER,2006.0,ANIME,MOVIE,FINISHED,1.0,94,65,15534,148,"Adventure, Drama, Fantasy, Romance, Sci-Fi",JP,ORIGINAL,GONZO,2006,1.0,7.0
1141,Palme no Ki,A Tree of Palme,パルムの樹,SPRING,2002.0,ANIME,MOVIE,FINISHED,1.0,136,63,3858,57,"Adventure, Drama, Fantasy, Romance",JP,ORIGINAL,Palm Studio,2002,3.0,16.0
1142,Hachimitsu to Clover II,Honey and Clover II,ハチミツとクローバー II,SUMMER,2006.0,ANIME,TV,FINISHED,12.0,23,79,19887,343,"Drama, Romance, Slice of Life",JP,MANGA,J.C.STAFF,2006,6.0,30.0
1143,.hack//INTERMEZZO,,.hack//INTERMEZZO,,,ANIME,SPECIAL,FINISHED,1.0,24,61,4858,7,"Adventure, Fantasy, Mystery, Sci-Fi",JP,ORIGINAL,Bee Train,2003,,
1144,Tenchi Muyou! in LOVE 2: Haruka Naru Omoi,Tenchi Forever,天地無用! in LOVE2 遥かなる想い,SPRING,1999.0,ANIME,MOVIE,FINISHED,1.0,95,69,3773,47,"Drama, Romance, Sci-Fi",JP,,AIC,1999,4.0,24.0
